Gasto_Instantaneo,Presion_Instantanea,t_stamp,nombre_sitio,fecha_hora
43,38,2025-05-30 16:18:42,reb62a,2025-05-30 16:18:42
43,38,2025-05-30 16:15:42,reb62a,2025-05-30 16:15:42
43,38,2025-05-30 16:12:42,reb62a,2025-05-30 16:12:42
43,38,2025-05-30 16:09:42,reb62a,2025-05-30 16:09:42
43,38,2025-05-30 16:06:42,reb62a,2025-05-30 16:06:42
43,38,2025-05-30 16:03:42,reb62a,2025-05-30 16:03:42
43,38,2025-05-30 16:00:42,reb62a,2025-05-30 16:00:42
43,38,2025-05-30 15:57:42,reb62a,2025-05-30 15:57:42
43,38,2025-05-30 15:54:42,reb62a,2025-05-30 15:54:42
43,38,2025-05-30 15:51:42,reb62a,2025-05-30 15:51:42
43,38,2025-05-30 15:48:42,reb62a,2025-05-30 15:48:42
43,38,2025-05-30 15:45:42,reb62a,2025-05-30 15:45:42
43,38,2025-05-30 15:42:42,reb62a,2025-05-30 15:42:42
43,38,2025-05-30 15:39:42,reb62a,2025-05-30 15:39:42
43,38,2025-05-30 15:36:42,reb62a,2025-05-30 15:36:42
43,38,2025-05-30 15:33:42,reb62a,2025-05-30 15:33:42
43,38,2025-05-30 15:30:42,reb62a,2025-05-30 15:30:42
43,38,2025-05-30 15:27:42,reb62a,2025-05-30 15:27:42
43,38,2025-05-30 15:24:42,reb62a,2025-05-30 15:24:42
43,38,2025-05-30 15:21:42,reb62a,2025-05-30 15:21:42
43,38,2025-05-30 15:18:42,reb62a,2025-05-30 15:18:42
43,38,2025-05-30 15:15:42,reb62a,2025-05-30 15:15:42
43,38,2025-05-30 15:12:42,reb62a,2025-05-30 15:12:42
43,38,2025-05-30 15:09:42,reb62a,2025-05-30 15:09:42
43,38,2025-05-30 15:06:42,reb62a,2025-05-30 15:06:42
43,38,2025-05-30 15:03:42,reb62a,2025-05-30 15:03:42
43,38,2025-05-30 15:00:42,reb62a,2025-05-30 15:00:42
43,38,2025-05-30 14:57:42,reb62a,2025-05-30 14:57:42
43,38,2025-05-30 14:54:42,reb62a,2025-05-30 14:54:42
43,38,2025-05-30 14:51:42,reb62a,2025-05-30 14:51:42
43,38,2025-05-30 14:48:42,reb62a,2025-05-30 14:48:42
43,38,2025-05-30 14:45:42,reb62a,2025-05-30 14:45:42
43,38,2025-05-30 14:42:42,reb62a,2025-05-30 14:42:42
43,38,2025-05-30 14:39:42,reb62a,2025-05-30 14:39:42
43,38,2025-05-30 14:36:42,reb62a,2025-05-30 14:36:42
43,38,2025-05-30 14:33:42,reb62a,2025-05-30 14:33:42
43,38,2025-05-30 14:30:42,reb62a,2025-05-30 14:30:42
43,38,2025-05-30 14:27:42,reb62a,2025-05-30 14:27:42
43,38,2025-05-30 14:24:42,reb62a,2025-05-30 14:24:42
43,38,2025-05-30 14:21:42,reb62a,2025-05-30 14:21:42
43,38,2025-05-30 14:18:42,reb62a,2025-05-30 14:18:42
43,38,2025-05-30 14:15:42,reb62a,2025-05-30 14:15:42
43,38,2025-05-30 14:12:42,reb62a,2025-05-30 14:12:42
43,38,2025-05-30 14:09:42,reb62a,2025-05-30 14:09:42
43,38,2025-05-30 14:06:42,reb62a,2025-05-30 14:06:42
43,38,2025-05-30 14:03:42,reb62a,2025-05-30 14:03:42
43,38,2025-05-30 14:00:42,reb62a,2025-05-30 14:00:42
43,38,2025-05-30 13:57:42,reb62a,2025-05-30 13:57:42
43,38,2025-05-30 13:54:42,reb62a,2025-05-30 13:54:42
43,38,2025-05-30 13:51:42,reb62a,2025-05-30 13:51:42
43,38,2025-05-30 13:48:42,reb62a,2025-05-30 13:48:42
43,38,2025-05-30 13:45:42,reb62a,2025-05-30 13:45:42
43,38,2025-05-30 13:42:42,reb62a,2025-05-30 13:42:42
43,38,2025-05-30 13:39:42,reb62a,2025-05-30 13:39:42
43,38,2025-05-30 13:36:42,reb62a,2025-05-30 13:36:42
43,38,2025-05-30 13:33:42,reb62a,2025-05-30 13:33:42
43,38,2025-05-30 13:30:42,reb62a,2025-05-30 13:30:42
43,38,2025-05-30 13:27:42,reb62a,2025-05-30 13:27:42
43,38,2025-05-30 13:24:42,reb62a,2025-05-30 13:24:42
43,38,2025-05-30 13:21:42,reb62a,2025-05-30 13:21:42
43,38,2025-05-30 13:18:42,reb62a,2025-05-30 13:18:42
43,38,2025-05-30 13:15:42,reb62a,2025-05-30 13:15:42
43,38,2025-05-30 13:12:42,reb62a,2025-05-30 13:12:42
43,38,2025-05-30 13:09:42,reb62a,2025-05-30 13:09:42
43,38,2025-05-30 13:06:42,reb62a,2025-05-30 13:06:42
43,38,2025-05-30 13:03:42,reb62a,2025-05-30 13:03:42
43,38,2025-05-30 13:00:42,reb62a,2025-05-30 13:00:42
43,38,2025-05-30 12:57:42,reb62a,2025-05-30 12:57:42
43,38,2025-05-30 12:54:42,reb62a,2025-05-30 12:54:42
43,38,2025-05-30 12:51:42,reb62a,2025-05-30 12:51:42
43,38,2025-05-30 12:48:42,reb62a,2025-05-30 12:48:42
43,38,2025-05-30 12:45:42,reb62a,2025-05-30 12:45:42
43,38,2025-05-30 12:42:42,reb62a,2025-05-30 12:42:42
43,38,2025-05-30 12:39:42,reb62a,2025-05-30 12:39:42
43,38,2025-05-30 12:36:42,reb62a,2025-05-30 12:36:42
43,38,2025-05-30 12:33:42,reb62a,2025-05-30 12:33:42
43,38,2025-05-30 12:30:42,reb62a,2025-05-30 12:30:42
43,38,2025-05-30 12:27:42,reb62a,2025-05-30 12:27:42
43,38,2025-05-30 12:24:42,reb62a,2025-05-30 12:24:42
43,38,2025-05-30 12:21:42,reb62a,2025-05-30 12:21:42
43,38,2025-05-30 12:18:42,reb62a,2025-05-30 12:18:42
43,38,2025-05-30 12:15:42,reb62a,2025-05-30 12:15:42
43,38,2025-05-30 12:12:42,reb62a,2025-05-30 12:12:42
43,38,2025-05-30 12:09:42,reb62a,2025-05-30 12:09:42
43,38,2025-05-30 12:06:42,reb62a,2025-05-30 12:06:42
43,38,2025-05-30 12:03:42,reb62a,2025-05-30 12:03:42
43,38,2025-05-30 12:00:42,reb62a,2025-05-30 12:00:42
43,38,2025-05-30 11:57:42,reb62a,2025-05-30 11:57:42
43,38,2025-05-30 11:54:42,reb62a,2025-05-30 11:54:42
43,38,2025-05-30 11:51:42,reb62a,2025-05-30 11:51:42
43,38,2025-05-30 11:48:42,reb62a,2025-05-30 11:48:42
43,38,2025-05-30 11:45:42,reb62a,2025-05-30 11:45:42
43,38,2025-05-30 11:42:42,reb62a,2025-05-30 11:42:42
43,38,2025-05-30 11:39:42,reb62a,2025-05-30 11:39:42
43,38,2025-05-30 11:36:42,reb62a,2025-05-30 11:36:42
43,38,2025-05-30 11:33:42,reb62a,2025-05-30 11:33:42
43,38,2025-05-30 11:30:42,reb62a,2025-05-30 11:30:42
43,38,2025-05-30 11:27:42,reb62a,2025-05-30 11:27:42
43,38,2025-05-30 11:24:42,reb62a,2025-05-30 11:24:42
43,38,2025-05-30 11:21:42,reb62a,2025-05-30 11:21:42
43,38,2025-05-30 11:18:42,reb62a,2025-05-30 11:18:42
43,38,2025-05-30 11:15:42,reb62a,2025-05-30 11:15:42
43,38,2025-05-30 11:12:42,reb62a,2025-05-30 11:12:42
43,38,2025-05-30 11:09:42,reb62a,2025-05-30 11:09:42
43,38,2025-05-30 11:06:42,reb62a,2025-05-30 11:06:42
43,38,2025-05-30 11:03:42,reb62a,2025-05-30 11:03:42
43,38,2025-05-30 11:00:42,reb62a,2025-05-30 11:00:42
43,38,2025-05-30 10:57:42,reb62a,2025-05-30 10:57:42
43,38,2025-05-30 10:54:42,reb62a,2025-05-30 10:54:42
43,38,2025-05-30 10:51:42,reb62a,2025-05-30 10:51:42
43,38,2025-05-30 10:48:42,reb62a,2025-05-30 10:48:42
43,38,2025-05-30 10:45:42,reb62a,2025-05-30 10:45:42
43,38,2025-05-30 10:42:42,reb62a,2025-05-30 10:42:42
43,38,2025-05-30 10:39:42,reb62a,2025-05-30 10:39:42
43,38,2025-05-30 10:36:42,reb62a,2025-05-30 10:36:42
43,38,2025-05-30 10:33:42,reb62a,2025-05-30 10:33:42
43,38,2025-05-30 10:30:42,reb62a,2025-05-30 10:30:42
43,38,2025-05-30 10:27:42,reb62a,2025-05-30 10:27:42
43,38,2025-05-30 10:24:42,reb62a,2025-05-30 10:24:42
43,38,2025-05-30 10:21:42,reb62a,2025-05-30 10:21:42
43,38,2025-05-30 10:18:42,reb62a,2025-05-30 10:18:42
43,38,2025-05-30 10:15:42,reb62a,2025-05-30 10:15:42
43,38,2025-05-30 10:12:42,reb62a,2025-05-30 10:12:42
43,38,2025-05-30 10:09:42,reb62a,2025-05-30 10:09:42
43,38,2025-05-30 10:06:42,reb62a,2025-05-30 10:06:42
43,38,2025-05-30 10:03:42,reb62a,2025-05-30 10:03:42
43,38,2025-05-30 10:00:42,reb62a,2025-05-30 10:00:42
43,38,2025-05-30 09:57:42,reb62a,2025-05-30 09:57:42
43,38,2025-05-30 09:54:42,reb62a,2025-05-30 09:54:42
43,38,2025-05-30 09:51:42,reb62a,2025-05-30 09:51:42
43,38,2025-05-30 09:48:42,reb62a,2025-05-30 09:48:42
43,38,2025-05-30 09:45:42,reb62a,2025-05-30 09:45:42
43,38,2025-05-30 09:42:42,reb62a,2025-05-30 09:42:42
43,38,2025-05-30 09:39:42,reb62a,2025-05-30 09:39:42
43,38,2025-05-30 09:36:42,reb62a,2025-05-30 09:36:42
43,38,2025-05-30 09:33:42,reb62a,2025-05-30 09:33:42
43,39,2025-05-30 09:30:42,reb62a,2025-05-30 09:30:42
43,39,2025-05-30 09:27:42,reb62a,2025-05-30 09:27:42
43,39,2025-05-30 09:24:42,reb62a,2025-05-30 09:24:42
43,38,2025-05-30 09:21:42,reb62a,2025-05-30 09:21:42
43,38,2025-05-30 09:18:42,reb62a,2025-05-30 09:18:42
43,38,2025-05-30 09:15:42,reb62a,2025-05-30 09:15:42
43,38,2025-05-30 09:12:42,reb62a,2025-05-30 09:12:42
43,38,2025-05-30 09:09:42,reb62a,2025-05-30 09:09:42
43,38,2025-05-30 09:06:42,reb62a,2025-05-30 09:06:42
43,38,2025-05-30 09:03:42,reb62a,2025-05-30 09:03:42
43,38,2025-05-30 09:00:42,reb62a,2025-05-30 09:00:42
43,38,2025-05-30 08:57:42,reb62a,2025-05-30 08:57:42
43,38,2025-05-30 08:54:42,reb62a,2025-05-30 08:54:42
43,38,2025-05-30 08:51:42,reb62a,2025-05-30 08:51:42
43,38,2025-05-30 08:48:42,reb62a,2025-05-30 08:48:42
43,38,2025-05-30 08:45:42,reb62a,2025-05-30 08:45:42
43,38,2025-05-30 08:42:42,reb62a,2025-05-30 08:42:42
43,38,2025-05-30 08:39:42,reb62a,2025-05-30 08:39:42
43,38,2025-05-30 08:36:42,reb62a,2025-05-30 08:36:42
43,38,2025-05-30 08:33:42,reb62a,2025-05-30 08:33:42
43,38,2025-05-30 08:30:42,reb62a,2025-05-30 08:30:42
43,38,2025-05-30 08:27:42,reb62a,2025-05-30 08:27:42
43,38,2025-05-30 08:24:42,reb62a,2025-05-30 08:24:42
43,38,2025-05-30 08:21:42,reb62a,2025-05-30 08:21:42
43,38,2025-05-30 08:18:42,reb62a,2025-05-30 08:18:42
43,38,2025-05-30 08:15:42,reb62a,2025-05-30 08:15:42
43,38,2025-05-30 08:12:42,reb62a,2025-05-30 08:12:42
43,37,2025-05-30 08:09:42,reb62a,2025-05-30 08:09:42
43,37,2025-05-30 08:06:42,reb62a,2025-05-30 08:06:42
43,37,2025-05-30 08:03:42,reb62a,2025-05-30 08:03:42
43,37,2025-05-30 08:00:42,reb62a,2025-05-30 08:00:42
43,37,2025-05-30 07:57:42,reb62a,2025-05-30 07:57:42
43,37,2025-05-30 07:54:42,reb62a,2025-05-30 07:54:42
43,37,2025-05-30 07:51:42,reb62a,2025-05-30 07:51:42
43,37,2025-05-30 07:48:42,reb62a,2025-05-30 07:48:42
43,37,2025-05-30 07:45:42,reb62a,2025-05-30 07:45:42
43,37,2025-05-30 07:42:42,reb62a,2025-05-30 07:42:42
43,37,2025-05-30 07:39:42,reb62a,2025-05-30 07:39:42
43,37,2025-05-30 07:36:42,reb62a,2025-05-30 07:36:42
43,37,2025-05-30 07:33:42,reb62a,2025-05-30 07:33:42
43,37,2025-05-30 07:30:42,reb62a,2025-05-30 07:30:42
43,37,2025-05-30 07:27:42,reb62a,2025-05-30 07:27:42
43,37,2025-05-30 07:24:42,reb62a,2025-05-30 07:24:42
43,37,2025-05-30 07:21:42,reb62a,2025-05-30 07:21:42
43,37,2025-05-30 07:18:42,reb62a,2025-05-30 07:18:42
43,37,2025-05-30 07:15:42,reb62a,2025-05-30 07:15:42
43,37,2025-05-30 07:12:42,reb62a,2025-05-30 07:12:42
43,37,2025-05-30 07:09:42,reb62a,2025-05-30 07:09:42
43,37,2025-05-30 07:06:42,reb62a,2025-05-30 07:06:42
43,37,2025-05-30 07:03:42,reb62a,2025-05-30 07:03:42
43,37,2025-05-30 07:00:42,reb62a,2025-05-30 07:00:42
43,40,2025-05-30 06:57:42,reb62a,2025-05-30 06:57:42
43,40,2025-05-30 06:54:42,reb62a,2025-05-30 06:54:42
43,40,2025-05-30 06:51:42,reb62a,2025-05-30 06:51:42
43,40,2025-05-30 06:48:42,reb62a,2025-05-30 06:48:42
43,40,2025-05-30 06:45:42,reb62a,2025-05-30 06:45:42
43,40,2025-05-30 06:42:42,reb62a,2025-05-30 06:42:42
43,40,2025-05-30 06:39:42,reb62a,2025-05-30 06:39:42
43,40,2025-05-30 06:36:42,reb62a,2025-05-30 06:36:42
43,40,2025-05-30 06:33:42,reb62a,2025-05-30 06:33:42
43,40,2025-05-30 06:30:42,reb62a,2025-05-30 06:30:42
43,40,2025-05-30 06:27:42,reb62a,2025-05-30 06:27:42
43,40,2025-05-30 06:24:42,reb62a,2025-05-30 06:24:42
43,40,2025-05-30 06:21:42,reb62a,2025-05-30 06:21:42
43,40,2025-05-30 06:18:42,reb62a,2025-05-30 06:18:42
43,40,2025-05-30 06:15:41,reb62a,2025-05-30 06:15:41
43,40,2025-05-30 06:12:41,reb62a,2025-05-30 06:12:41
43,40,2025-05-30 06:09:41,reb62a,2025-05-30 06:09:41
43,40,2025-05-30 06:06:41,reb62a,2025-05-30 06:06:41
43,40,2025-05-30 06:03:41,reb62a,2025-05-30 06:03:41
43,40,2025-05-30 06:00:41,reb62a,2025-05-30 06:00:41
43,40,2025-05-30 05:57:41,reb62a,2025-05-30 05:57:41
43,40,2025-05-30 05:54:41,reb62a,2025-05-30 05:54:41
43,40,2025-05-30 05:51:41,reb62a,2025-05-30 05:51:41
43,40,2025-05-30 05:48:41,reb62a,2025-05-30 05:48:41
43,44,2025-05-30 05:45:41,reb62a,2025-05-30 05:45:41
43,44,2025-05-30 05:42:41,reb62a,2025-05-30 05:42:41
43,44,2025-05-30 05:39:41,reb62a,2025-05-30 05:39:41
43,44,2025-05-30 05:36:41,reb62a,2025-05-30 05:36:41
43,44,2025-05-30 05:33:41,reb62a,2025-05-30 05:33:41
43,44,2025-05-30 05:30:41,reb62a,2025-05-30 05:30:41
43,44,2025-05-30 05:27:41,reb62a,2025-05-30 05:27:41
43,44,2025-05-30 05:24:41,reb62a,2025-05-30 05:24:41
43,44,2025-05-30 05:21:41,reb62a,2025-05-30 05:21:41
43,44,2025-05-30 05:18:41,reb62a,2025-05-30 05:18:41
43,44,2025-05-30 05:15:41,reb62a,2025-05-30 05:15:41
43,44,2025-05-30 05:12:41,reb62a,2025-05-30 05:12:41
43,44,2025-05-30 05:09:41,reb62a,2025-05-30 05:09:41
43,44,2025-05-30 05:06:41,reb62a,2025-05-30 05:06:41
43,44,2025-05-30 05:03:41,reb62a,2025-05-30 05:03:41
43,44,2025-05-30 05:00:41,reb62a,2025-05-30 05:00:41
43,44,2025-05-30 04:57:41,reb62a,2025-05-30 04:57:41
43,44,2025-05-30 04:54:41,reb62a,2025-05-30 04:54:41
43,44,2025-05-30 04:51:41,reb62a,2025-05-30 04:51:41
43,44,2025-05-30 04:48:41,reb62a,2025-05-30 04:48:41
43,44,2025-05-30 04:45:41,reb62a,2025-05-30 04:45:41
43,44,2025-05-30 04:42:41,reb62a,2025-05-30 04:42:41
43,44,2025-05-30 04:39:41,reb62a,2025-05-30 04:39:41
43,44,2025-05-30 04:36:41,reb62a,2025-05-30 04:36:41
43,44,2025-05-30 04:33:41,reb62a,2025-05-30 04:33:41
43,44,2025-05-30 04:30:41,reb62a,2025-05-30 04:30:41
43,44,2025-05-30 04:27:41,reb62a,2025-05-30 04:27:41
43,44,2025-05-30 04:24:41,reb62a,2025-05-30 04:24:41
43,44,2025-05-30 04:21:41,reb62a,2025-05-30 04:21:41
43,44,2025-05-30 04:18:41,reb62a,2025-05-30 04:18:41
43,44,2025-05-30 04:15:41,reb62a,2025-05-30 04:15:41
43,44,2025-05-30 04:12:41,reb62a,2025-05-30 04:12:41
43,44,2025-05-30 04:09:41,reb62a,2025-05-30 04:09:41
43,44,2025-05-30 04:06:41,reb62a,2025-05-30 04:06:41
43,44,2025-05-30 04:03:41,reb62a,2025-05-30 04:03:41
43,44,2025-05-30 04:00:41,reb62a,2025-05-30 04:00:41
43,44,2025-05-30 03:57:41,reb62a,2025-05-30 03:57:41
43,44,2025-05-30 03:54:41,reb62a,2025-05-30 03:54:41
43,44,2025-05-30 03:51:41,reb62a,2025-05-30 03:51:41
43,44,2025-05-30 03:48:41,reb62a,2025-05-30 03:48:41
43,44,2025-05-30 03:45:41,reb62a,2025-05-30 03:45:41
43,44,2025-05-30 03:42:41,reb62a,2025-05-30 03:42:41
43,44,2025-05-30 03:39:41,reb62a,2025-05-30 03:39:41
43,44,2025-05-30 03:36:41,reb62a,2025-05-30 03:36:41
43,44,2025-05-30 03:33:41,reb62a,2025-05-30 03:33:41
43,44,2025-05-30 03:30:41,reb62a,2025-05-30 03:30:41
43,44,2025-05-30 03:27:41,reb62a,2025-05-30 03:27:41
43,44,2025-05-30 03:24:41,reb62a,2025-05-30 03:24:41
43,44,2025-05-30 03:21:41,reb62a,2025-05-30 03:21:41
43,44,2025-05-30 03:18:41,reb62a,2025-05-30 03:18:41
43,44,2025-05-30 03:15:41,reb62a,2025-05-30 03:15:41
43,44,2025-05-30 03:12:41,reb62a,2025-05-30 03:12:41
43,44,2025-05-30 03:09:41,reb62a,2025-05-30 03:09:41
43,44,2025-05-30 03:06:41,reb62a,2025-05-30 03:06:41
43,44,2025-05-30 03:03:41,reb62a,2025-05-30 03:03:41
43,44,2025-05-30 03:00:41,reb62a,2025-05-30 03:00:41
43,44,2025-05-30 02:57:41,reb62a,2025-05-30 02:57:41
43,44,2025-05-30 02:54:41,reb62a,2025-05-30 02:54:41
43,44,2025-05-30 02:51:41,reb62a,2025-05-30 02:51:41
43,44,2025-05-30 02:48:41,reb62a,2025-05-30 02:48:41
43,44,2025-05-30 02:45:41,reb62a,2025-05-30 02:45:41
43,44,2025-05-30 02:42:41,reb62a,2025-05-30 02:42:41
43,44,2025-05-30 02:39:41,reb62a,2025-05-30 02:39:41
43,44,2025-05-30 02:36:41,reb62a,2025-05-30 02:36:41
43,44,2025-05-30 02:33:41,reb62a,2025-05-30 02:33:41
43,44,2025-05-30 02:30:41,reb62a,2025-05-30 02:30:41
43,44,2025-05-30 02:27:41,reb62a,2025-05-30 02:27:41
43,44,2025-05-30 02:24:41,reb62a,2025-05-30 02:24:41
43,44,2025-05-30 02:21:41,reb62a,2025-05-30 02:21:41
43,44,2025-05-30 02:18:41,reb62a,2025-05-30 02:18:41
43,44,2025-05-30 02:15:41,reb62a,2025-05-30 02:15:41
43,44,2025-05-30 02:12:41,reb62a,2025-05-30 02:12:41
43,44,2025-05-30 02:09:41,reb62a,2025-05-30 02:09:41
43,42,2025-05-30 02:06:41,reb62a,2025-05-30 02:06:41
43,42,2025-05-30 02:03:41,reb62a,2025-05-30 02:03:41
43,42,2025-05-30 02:00:41,reb62a,2025-05-30 02:00:41
43,42,2025-05-30 01:57:41,reb62a,2025-05-30 01:57:41
43,42,2025-05-30 01:54:41,reb62a,2025-05-30 01:54:41
43,42,2025-05-30 01:51:41,reb62a,2025-05-30 01:51:41
43,42,2025-05-30 01:48:41,reb62a,2025-05-30 01:48:41
43,42,2025-05-30 01:45:41,reb62a,2025-05-30 01:45:41
43,42,2025-05-30 01:42:41,reb62a,2025-05-30 01:42:41
43,42,2025-05-30 01:39:41,reb62a,2025-05-30 01:39:41
43,42,2025-05-30 01:36:41,reb62a,2025-05-30 01:36:41
43,42,2025-05-30 01:33:41,reb62a,2025-05-30 01:33:41
43,42,2025-05-30 01:30:41,reb62a,2025-05-30 01:30:41
43,42,2025-05-30 01:27:41,reb62a,2025-05-30 01:27:41
43,42,2025-05-30 01:24:41,reb62a,2025-05-30 01:24:41
43,42,2025-05-30 01:21:41,reb62a,2025-05-30 01:21:41
43,42,2025-05-30 01:18:41,reb62a,2025-05-30 01:18:41
43,42,2025-05-30 01:15:41,reb62a,2025-05-30 01:15:41
43,42,2025-05-30 01:12:41,reb62a,2025-05-30 01:12:41
43,42,2025-05-30 01:09:41,reb62a,2025-05-30 01:09:41
43,42,2025-05-30 01:06:41,reb62a,2025-05-30 01:06:41
43,42,2025-05-30 01:03:41,reb62a,2025-05-30 01:03:41
43,42,2025-05-30 01:00:41,reb62a,2025-05-30 01:00:41
0,40,2025-05-30 00:57:41,reb62a,2025-05-30 00:57:41
0,40,2025-05-30 00:54:41,reb62a,2025-05-30 00:54:41
0,40,2025-05-30 00:51:41,reb62a,2025-05-30 00:51:41
0,40,2025-05-30 00:48:41,reb62a,2025-05-30 00:48:41
0,40,2025-05-30 00:45:41,reb62a,2025-05-30 00:45:41
0,40,2025-05-30 00:42:41,reb62a,2025-05-30 00:42:41
0,40,2025-05-30 00:39:41,reb62a,2025-05-30 00:39:41
0,40,2025-05-30 00:36:41,reb62a,2025-05-30 00:36:41
0,40,2025-05-30 00:33:41,reb62a,2025-05-30 00:33:41
43,40,2025-05-30 00:30:41,reb62a,2025-05-30 00:30:41
43,40,2025-05-30 00:27:41,reb62a,2025-05-30 00:27:41
43,40,2025-05-30 00:24:41,reb62a,2025-05-30 00:24:41
43,40,2025-05-30 00:21:41,reb62a,2025-05-30 00:21:41
43,40,2025-05-30 00:18:41,reb62a,2025-05-30 00:18:41
43,40,2025-05-30 00:15:41,reb62a,2025-05-30 00:15:41
43,40,2025-05-30 00:12:41,reb62a,2025-05-30 00:12:41
43,40,2025-05-30 00:09:41,reb62a,2025-05-30 00:09:41
43,40,2025-05-30 00:06:41,reb62a,2025-05-30 00:06:41
43,40,2025-05-30 00:03:41,reb62a,2025-05-30 00:03:41
43,40,2025-05-30 00:00:41,reb62a,2025-05-30 00:00:41
43,40,2025-05-29 23:57:41,reb62a,2025-05-29 23:57:41
43,40,2025-05-29 23:54:41,reb62a,2025-05-29 23:54:41
43,40,2025-05-29 23:51:41,reb62a,2025-05-29 23:51:41
43,40,2025-05-29 23:48:41,reb62a,2025-05-29 23:48:41
43,40,2025-05-29 23:45:41,reb62a,2025-05-29 23:45:41
43,37,2025-05-29 23:42:41,reb62a,2025-05-29 23:42:41
43,37,2025-05-29 23:39:41,reb62a,2025-05-29 23:39:41
43,37,2025-05-29 23:36:41,reb62a,2025-05-29 23:36:41
43,37,2025-05-29 23:33:41,reb62a,2025-05-29 23:33:41
43,37,2025-05-29 23:30:41,reb62a,2025-05-29 23:30:41
43,37,2025-05-29 23:27:41,reb62a,2025-05-29 23:27:41
43,37,2025-05-29 23:24:41,reb62a,2025-05-29 23:24:41
43,37,2025-05-29 23:21:41,reb62a,2025-05-29 23:21:41
43,37,2025-05-29 23:18:41,reb62a,2025-05-29 23:18:41
43,37,2025-05-29 23:15:41,reb62a,2025-05-29 23:15:41
43,37,2025-05-29 23:12:41,reb62a,2025-05-29 23:12:41
43,37,2025-05-29 23:09:41,reb62a,2025-05-29 23:09:41
43,37,2025-05-29 23:06:41,reb62a,2025-05-29 23:06:41
43,37,2025-05-29 23:03:41,reb62a,2025-05-29 23:03:41
43,37,2025-05-29 23:00:41,reb62a,2025-05-29 23:00:41
43,37,2025-05-29 22:57:41,reb62a,2025-05-29 22:57:41
43,37,2025-05-29 22:54:41,reb62a,2025-05-29 22:54:41
43,37,2025-05-29 22:51:41,reb62a,2025-05-29 22:51:41
43,37,2025-05-29 22:48:41,reb62a,2025-05-29 22:48:41
43,37,2025-05-29 22:45:41,reb62a,2025-05-29 22:45:41
43,37,2025-05-29 22:42:41,reb62a,2025-05-29 22:42:41
43,37,2025-05-29 22:39:41,reb62a,2025-05-29 22:39:41
43,37,2025-05-29 22:36:41,reb62a,2025-05-29 22:36:41
43,37,2025-05-29 22:33:41,reb62a,2025-05-29 22:33:41
43,36,2025-05-29 22:30:41,reb62a,2025-05-29 22:30:41
43,36,2025-05-29 22:27:41,reb62a,2025-05-29 22:27:41
43,36,2025-05-29 22:24:41,reb62a,2025-05-29 22:24:41
43,36,2025-05-29 22:21:41,reb62a,2025-05-29 22:21:41
43,36,2025-05-29 22:18:41,reb62a,2025-05-29 22:18:41
43,36,2025-05-29 22:15:41,reb62a,2025-05-29 22:15:41
43,36,2025-05-29 22:12:41,reb62a,2025-05-29 22:12:41
43,36,2025-05-29 22:09:41,reb62a,2025-05-29 22:09:41
43,36,2025-05-29 22:06:41,reb62a,2025-05-29 22:06:41
43,36,2025-05-29 22:03:41,reb62a,2025-05-29 22:03:41
43,36,2025-05-29 22:00:41,reb62a,2025-05-29 22:00:41
43,36,2025-05-29 21:57:41,reb62a,2025-05-29 21:57:41
43,36,2025-05-29 21:54:41,reb62a,2025-05-29 21:54:41
43,36,2025-05-29 21:51:41,reb62a,2025-05-29 21:51:41
43,36,2025-05-29 21:48:41,reb62a,2025-05-29 21:48:41
43,36,2025-05-29 21:45:41,reb62a,2025-05-29 21:45:41
43,36,2025-05-29 21:42:41,reb62a,2025-05-29 21:42:41
43,36,2025-05-29 21:39:41,reb62a,2025-05-29 21:39:41
43,36,2025-05-29 21:36:41,reb62a,2025-05-29 21:36:41
43,36,2025-05-29 21:33:41,reb62a,2025-05-29 21:33:41
43,36,2025-05-29 21:30:41,reb62a,2025-05-29 21:30:41
43,36,2025-05-29 21:27:41,reb62a,2025-05-29 21:27:41
43,36,2025-05-29 21:24:41,reb62a,2025-05-29 21:24:41
43,37,2025-05-29 21:21:41,reb62a,2025-05-29 21:21:41
43,37,2025-05-29 21:18:41,reb62a,2025-05-29 21:18:41
43,37,2025-05-29 21:15:41,reb62a,2025-05-29 21:15:41
43,37,2025-05-29 21:12:41,reb62a,2025-05-29 21:12:41
43,37,2025-05-29 21:09:41,reb62a,2025-05-29 21:09:41
43,37,2025-05-29 21:06:41,reb62a,2025-05-29 21:06:41
43,37,2025-05-29 21:03:41,reb62a,2025-05-29 21:03:41
43,37,2025-05-29 21:00:41,reb62a,2025-05-29 21:00:41
43,37,2025-05-29 20:57:41,reb62a,2025-05-29 20:57:41
43,37,2025-05-29 20:54:41,reb62a,2025-05-29 20:54:41
43,37,2025-05-29 20:51:41,reb62a,2025-05-29 20:51:41
43,37,2025-05-29 20:48:41,reb62a,2025-05-29 20:48:41
43,37,2025-05-29 20:45:41,reb62a,2025-05-29 20:45:41
43,37,2025-05-29 20:42:41,reb62a,2025-05-29 20:42:41
43,37,2025-05-29 20:39:41,reb62a,2025-05-29 20:39:41
43,37,2025-05-29 20:36:41,reb62a,2025-05-29 20:36:41
43,37,2025-05-29 20:33:41,reb62a,2025-05-29 20:33:41
43,37,2025-05-29 20:30:41,reb62a,2025-05-29 20:30:41
43,37,2025-05-29 20:27:41,reb62a,2025-05-29 20:27:41
